,State Name,County Name,PERCENT_MALE,PERCENT_FEMALE,Age 16 to 24,Age 25 to 34,Age 35 to 54,Age 55 and Up
1111,Kentucky,Wolfe County,48.95,51.05,11.15,10.76,24.48,35.0
1112,Kentucky,Woodford County,47.98,52.02,12.35,10.16,24.91,34.77
1113,Louisiana,Acadia Parish,48.93,51.07,12.56,13.21,23.84,29.02
1114,Louisiana,Allen Parish,56.53,43.47,11.65,15.86,26.62,27.2
1115,Louisiana,Ascension Parish,49.25,50.75,12.52,13.84,27.44,24.13
1116,Louisiana,Assumption Parish,48.64,51.36,11.45,12.8,24.77,33.57
1117,Louisiana,Avoyelles Parish,50.35,49.65,11.98,13.76,24.46,30.25
1118,Louisiana,Beauregard Parish,50.96,49.04,12.36,13.7,24.82,28.34
1119,Louisiana,Bienville Parish,47.87,52.13,10.97,12.1,22.36,36.21
1120,Louisiana,Bossier Parish,49.37,50.63,12.83,14.95,24.85,26.69
1121,Louisiana,Caddo Parish,47.25,52.75,12.18,13.62,23.58,30.99
1122,Louisiana,Calcasieu Parish,48.91,51.09,12.55,14.74,23.83,27.89
1123,Louisiana,Caldwell Parish,51.41,48.59,11.75,13.04,24.74,31.4
1124,Louisiana,Cameron Parish,49.36,50.64,11.73,12.69,24.49,32.98
1125,Louisiana,Catahoula Parish,52.71,47.29,11.7,14.4,23.91,32.52
1126,Louisiana,Claiborne Parish,56.85,43.15,10.57,15.78,25.36,33.36
1127,Louisiana,Concordia Parish,50.86,49.14,12.92,13.57,22.58,31.18
1128,Louisiana,De Soto Parish,48.25,51.75,11.3,12.19,24.72,32.01
1129,Louisiana,East Baton Rouge Parish,47.67,52.33,17.26,14.45,22.83,26.42
1130,Louisiana,East Carroll Parish,54.26,45.74,13.34,15.35,23.17,28.1
1131,Louisiana,East Feliciana Parish,54.56,45.44,11.26,12.82,26.55,34.49
1132,Louisiana,Evangeline Parish,50.98,49.02,13.16,13.96,23.5,28.5
1133,Louisiana,Franklin Parish,48.62,51.38,12.36,11.96,22.78,31.83
1134,Louisiana,Grant Parish,56.07,43.93,11.3,16.83,26.8,27.6
1135,Louisiana,Iberia Parish,48.92,51.08,12.72,12.98,23.34,29.58
1136,Louisiana,Iberville Parish,50.36,49.64,11.85,14.81,26.45,29.97
1137,Louisiana,Jackson Parish,51.37,48.63,11.42,12.96,24.06,33.82
1138,Louisiana,Jefferson Parish,48.3,51.7,10.84,14.32,24.65,31.6
1139,Louisiana,Jefferson Davis Parish,49.05,50.95,12.2,12.67,23.51,30.31
1140,Louisiana,Lafayette Parish,48.57,51.43,12.6,15.95,25.25,26.31
1141,Louisiana,Lafourche Parish,49.06,50.94,12.01,14.02,25.11,29.61
1142,Louisiana,LaSalle Parish,52.03,47.97,12.28,14.28,25.13,29.61
1143,Louisiana,Lincoln Parish,48.66,51.34,28.35,12.18,19.09,23.84
1144,Louisiana,Livingston Parish,49.2,50.8,12.24,14.3,26.9,25.42
1145,Louisiana,Madison Parish,49.58,50.42,12.26,16.93,23.75,26.97
1146,Louisiana,Morehouse Parish,47.89,52.11,11.57,12.07,23.23,32.9
1147,Louisiana,Natchitoches Parish,48.17,51.83,20.49,11.58,20.45,28.32
1148,Louisiana,Orleans Parish,47.24,52.76,11.4,17.35,25.76,28.74
1149,Louisiana,Ouachita Parish,47.83,52.17,13.65,14.18,23.99,27.68
1150,Louisiana,Plaquemines Parish,50.49,49.51,12.86,12.92,26.28,26.55
1151,Louisiana,Pointe Coupee Parish,47.96,52.04,11.53,11.14,22.64,36.85
1152,Louisiana,Rapides Parish,48.38,51.62,12.74,12.98,24.0,29.8
1153,Louisiana,Red River Parish,47.9,52.1,11.23,11.96,22.94,34.42
1154,Louisiana,Richland Parish,48.78,51.22,11.92,13.2,23.82,31.76
1155,Louisiana,Sabine Parish,49.5,50.5,11.37,11.76,22.99,34.87
1156,Louisiana,St. Bernard Parish,49.02,50.98,11.55,16.06,25.42,24.7
1157,Louisiana,St. Charles Parish,48.96,51.04,12.46,12.83,26.21,28.43
1158,Louisiana,St. Helena Parish,47.91,52.09,11.33,13.82,23.15,34.56
1159,Louisiana,St. James Parish,48.18,51.82,11.8,13.35,23.56,32.17
1160,Louisiana,St. John the Baptist Parish,48.8,51.2,12.86,13.44,24.67,28.81
1161,Louisiana,St. Landry Parish,48.18,51.82,12.66,12.56,22.69,29.95
1162,Louisiana,St. Martin Parish,49.1,50.9,11.87,13.76,24.75,29.62
1163,Louisiana,St. Mary Parish,49.31,50.69,11.57,12.99,23.51,31.81
1164,Louisiana,St. Tammany Parish,48.63,51.37,11.85,11.45,25.75,31.55
1165,Louisiana,Tangipahoa Parish,48.48,51.52,13.4,14.69,23.87,27.34
1166,Louisiana,Tensas Parish,49.24,50.76,11.33,8.93,19.64,41.95
1167,Louisiana,Terrebonne Parish,49.24,50.76,12.33,13.75,24.93,28.04
1168,Louisiana,Union Parish,49.56,50.44,11.38,11.58,22.94,36.45
1169,Louisiana,Vermilion Parish,48.28,51.72,12.16,12.67,24.74,29.63
1170,Louisiana,Vernon Parish,52.58,47.42,17.04,17.56,22.06,22.1
1171,Louisiana,Washington Parish,49.43,50.57,12.09,12.28,23.57,32.37
1172,Louisiana,Webster Parish,48.74,51.26,11.57,12.21,23.47,34.07
1173,Louisiana,West Baton Rouge Parish,49.23,50.77,11.43,15.43,25.16,27.65
1174,Louisiana,West Carroll Parish,50.66,49.34,12.26,12.23,23.92,33.15
1175,Louisiana,West Feliciana Parish,64.97,35.03,8.25,13.86,35.14,29.01
1176,Louisiana,Winn Parish,53.56,46.44,11.16,13.78,25.7,32.1
1177,Maine,Androscoggin County,48.98,51.02,12.06,12.49,24.86,32.58
1178,Maine,Aroostook County,49.45,50.55,10.69,9.93,23.19,41.28
1179,Maine,Cumberland County,48.45,51.55,11.88,13.84,25.67,33.6
1180,Maine,Franklin County,49.14,50.86,12.73,10.84,22.35,39.53
1181,Maine,Hancock County,48.48,51.52,9.54,11.16,23.12,42.26
1182,Maine,Kennebec County,48.72,51.28,11.59,11.81,24.55,36.38
1183,Maine,Knox County,49.59,50.41,9.64,10.5,23.39,42.16
1184,Maine,Lincoln County,48.96,51.04,9.13,10.13,21.93,44.9
1185,Maine,Oxford County,49.43,50.57,10.04,10.53,24.47,40.39
1186,Maine,Penobscot County,49.57,50.43,13.73,13.16,24.13,34.33
1187,Maine,Piscataquis County,49.99,50.01,9.51,8.86,22.8,45.52
1188,Maine,Sagadahoc County,48.63,51.37,9.65,11.38,24.65,38.87
1189,Maine,Somerset County,49.71,50.29,10.54,10.87,25.43,38.0
1190,Maine,Waldo County,49.37,50.63,10.28,10.72,24.49,39.55
1191,Maine,Washington County,48.98,51.02,10.6,9.73,22.47,41.76
1192,Maine,York County,48.77,51.23,10.64,12.41,24.59,37.33
1193,Maryland,Allegany County,52.11,47.89,15.26,12.95,23.78,33.79
1194,Maryland,Anne Arundel County,49.46,50.54,12.25,14.15,26.57,28.4
1195,Maryland,Baltimore County,47.35,52.65,12.36,13.59,24.76,31.27
1196,Maryland,Calvert County,49.55,50.45,12.57,11.59,26.47,30.81
1197,Maryland,Caroline County,48.91,51.09,11.46,12.87,24.79,31.31
1198,Maryland,Carroll County,49.45,50.55,12.32,11.59,26.06,32.53
1199,Maryland,Cecil County,49.53,50.47,11.86,12.9,25.64,31.23
1200,Maryland,Charles County,48.2,51.8,12.87,12.94,28.11,26.59
1201,Maryland,Dorchester County,47.46,52.54,10.34,12.23,22.47,37.6
1202,Maryland,Frederick County,49.27,50.73,12.54,12.77,27.26,28.39
1203,Maryland,Garrett County,49.37,50.63,10.57,11.14,24.24,39.23
1204,Maryland,Harford County,48.98,51.02,12.06,12.51,26.21,31.07
1205,Maryland,Howard County,48.93,51.07,12.35,12.11,28.34,27.45
1206,Maryland,Kent County,48.08,51.92,14.16,10.44,19.72,42.9
1207,Maryland,Montgomery County,48.35,51.65,11.75,12.51,27.42,29.21
1208,Maryland,Prince George's County,48.06,51.94,12.85,14.54,26.9,27.0
1209,Maryland,Queen Anne's County,49.64,50.36,11.41,10.53,25.42,35.38
1210,Maryland,St. Mary's County,50.01,49.99,13.31,14.22,25.93,26.67
1211,Maryland,Somerset County,54.1,45.9,19.51,13.12,22.63,30.57
1212,Maryland,Talbot County,47.33,52.67,9.23,9.69,21.06,45.02
1213,Maryland,Washington County,50.88,49.12,11.96,13.17,25.91,31.11
1214,Maryland,Wicomico County,47.33,52.67,18.41,12.21,22.32,28.89
1215,Maryland,Worcester County,48.46,51.54,9.68,10.46,21.46,44.41
1216,Maryland,Baltimore city,46.86,53.14,12.33,19.04,24.12,27.31
1217,Massachusetts,Barnstable County,47.79,52.21,9.77,9.01,20.26,49.01
1218,Massachusetts,Berkshire County,48.35,51.65,12.48,10.85,23.05,40.25
1219,Massachusetts,Bristol County,48.38,51.62,12.67,13.01,26.02,31.49
1220,Massachusetts,Dukes County,49.3,50.7,8.98,10.96,23.87,41.31
1221,Massachusetts,Essex County,48.2,51.8,12.87,12.5,25.4,31.93
1222,Massachusetts,Franklin County,48.69,51.31,9.93,11.81,24.54,39.79
1223,Massachusetts,Hampden County,48.3,51.7,13.99,13.51,24.08,30.99
1224,Massachusetts,Hampshire County,46.65,53.35,26.14,10.54,20.75,31.07
1225,Massachusetts,Middlesex County,48.99,51.01,13.25,15.53,26.38,28.7
1226,Massachusetts,Nantucket County,51.37,48.63,9.97,14.28,29.66,28.39
1227,Massachusetts,Norfolk County,48.14,51.86,12.52,13.07,26.31,31.22
1228,Massachusetts,Plymouth County,48.59,51.41,12.56,11.11,25.59,33.61
1229,Massachusetts,Suffolk County,48.28,51.72,16.12,23.4,23.92,22.81
1230,Massachusetts,Worcester County,49.31,50.69,13.42,13.13,25.92,30.51
1231,Michigan,Alcona County,50.29,49.71,7.23,7.28,18.93,56.37
1232,Michigan,Alger County,55.28,44.72,10.04,11.45,22.85,43.6
1233,Michigan,Allegan County,49.97,50.03,11.8,12.09,24.72,31.7
1234,Michigan,Alpena County,49.4,50.6,10.08,10.72,22.73,41.08
1235,Michigan,Antrim County,49.75,50.25,9.73,9.25,21.01,45.9
1236,Michigan,Arenac County,50.35,49.65,9.48,10.0,21.66,44.18
1237,Michigan,Baraga County,55.09,44.91,11.49,11.99,24.74,37.97
1238,Michigan,Barry County,50.43,49.57,11.64,11.68,24.14,34.64
1239,Michigan,Bay County,49.09,50.91,11.35,12.37,23.89,36.21
1240,Michigan,Benzie County,49.89,50.11,9.55,10.09,21.65,44.34
1241,Michigan,Berrien County,48.92,51.08,11.78,11.78,23.68,34.9
1242,Michigan,Branch County,51.76,48.24,11.6,11.83,24.31,33.25
1243,Michigan,Calhoun County,49.02,50.98,12.83,12.45,23.98,32.02
1244,Michigan,Cass County,50.25,49.75,11.51,10.34,24.23,37.13
1245,Michigan,Charlevoix County,49.45,50.55,10.6,10.1,21.94,42.54
1246,Michigan,Cheboygan County,49.91,50.09,9.84,9.32,22.37,45.56
1247,Michigan,Chippewa County,55.44,44.56,14.69,13.38,24.88,32.33
1248,Michigan,Clare County,50.02,49.98,10.09,10.61,22.12,40.7
1249,Michigan,Clinton County,49.28,50.72,12.29,12.31,25.68,31.76
1250,Michigan,Crawford County,51.05,48.95,9.29,9.64,21.92,44.39
1251,Michigan,Delta County,49.67,50.33,10.47,9.74,22.73,41.17
1252,Michigan,Dickinson County,50.3,49.7,10.76,10.47,22.8,39.57
1253,Michigan,Eaton County,49.15,50.85,12.43,12.93,24.31,33.51
1254,Michigan,Emmet County,49.41,50.59,11.28,11.3,22.95,39.34
1255,Michigan,Genesee County,48.22,51.78,12.39,12.57,24.41,32.3
1256,Michigan,Gladwin County,50.52,49.48,9.29,9.52,21.6,44.18
1257,Michigan,Gogebic County,50.74,49.26,9.42,9.49,21.5,45.75
1258,Michigan,Grand Traverse County,48.88,51.12,11.04,12.44,24.11,36.05
1259,Michigan,Gratiot County,53.85,46.15,14.7,13.24,25.4,30.83
1260,Michigan,Hillsdale County,49.88,50.12,13.24,10.63,23.02,35.52
1261,Michigan,Houghton County,54.06,45.94,24.91,10.15,18.65,29.62
1262,Michigan,Huron County,49.57,50.43,10.23,9.52,21.76,42.73
1263,Michigan,Ingham County,48.72,51.28,22.17,14.46,21.81,25.19
1264,Michigan,Ionia County,53.98,46.02,13.0,13.9,26.31,28.66
1265,Michigan,Iosco County,49.62,50.38,8.69,9.4,20.23,47.92
1266,Michigan,Iron County,49.88,50.12,8.14,8.2,20.1,49.64
1267,Michigan,Isabella County,48.6,51.4,29.2,12.37,19.86,24.15
1268,Michigan,Jackson County,51.1,48.9,12.23,12.95,24.51,32.77
1269,Michigan,Kalamazoo County,48.9,51.1,18.79,13.73,22.58,27.0
1270,Michigan,Kalkaska County,51.11,48.89,10.43,11.9,24.04,36.81
1271,Michigan,Kent County,49.33,50.67,13.31,15.97,24.35,26.45
1272,Michigan,Keweenaw County,51.13,48.87,7.33,7.28,18.01,56.0
1273,Michigan,Lake County,50.52,49.48,7.89,8.14,21.12,49.08
1274,Michigan,Lapeer County,50.71,49.29,11.94,11.02,25.41,35.54
1275,Michigan,Leelanau County,49.27,50.73,8.99,8.63,19.45,49.97
1276,Michigan,Lenawee County,50.49,49.51,12.95,11.72,24.62,33.8
1277,Michigan,Livingston County,50.1,49.9,12.29,11.05,25.95,34.03
1278,Michigan,Luce County,59.56,40.44,10.48,13.55,26.25,36.36
1279,Michigan,Mackinac County,50.81,49.19,9.5,9.95,21.67,46.36
1280,Michigan,Macomb County,48.7,51.3,11.82,13.74,25.56,31.87
1281,Michigan,Manistee County,51.56,48.44,10.93,10.62,21.48,43.35
1282,Michigan,Marquette County,50.33,49.67,18.47,11.65,21.81,33.26
1283,Michigan,Mason County,49.54,50.46,10.37,10.63,21.77,40.51
1284,Michigan,Mecosta County,50.3,49.7,21.72,10.86,19.77,32.49
1285,Michigan,Menominee County,50.69,49.31,10.27,9.9,23.09,42.66
1286,Michigan,Midland County,49.51,50.49,12.22,12.46,24.69,33.33
1287,Michigan,Missaukee County,50.4,49.6,10.85,11.38,22.27,36.6
1288,Michigan,Monroe County,49.37,50.63,11.8,11.76,25.11,34.23
1289,Michigan,Montcalm County,51.69,48.31,11.63,12.6,25.16,32.5
1290,Michigan,Montmorency County,51.08,48.92,8.08,7.57,19.7,52.71
1291,Michigan,Muskegon County,49.52,50.48,12.08,13.12,24.07,31.8
1292,Michigan,Newaygo County,50.34,49.66,11.23,11.65,23.04,35.72
1293,Michigan,Oakland County,49.04,50.96,11.87,13.43,26.21,31.64
1294,Michigan,Oceana County,50.59,49.41,11.41,10.59,22.43,37.16
1295,Michigan,Ogemaw County,49.84,50.16,9.71,9.77,20.96,44.5
1296,Michigan,Ontonagon County,51.12,48.88,7.48,5.44,19.41,58.02
1297,Michigan,Osceola County,50.3,49.7,11.71,10.88,22.57,37.03
1298,Michigan,Oscoda County,51.09,48.91,9.44,8.86,18.67,47.06
1299,Michigan,Otsego County,49.74,50.26,11.2,11.5,23.18,37.12
1300,Michigan,Ottawa County,49.43,50.57,17.25,12.27,23.26,27.61
1301,Michigan,Presque Isle County,49.78,50.22,9.0,7.49,19.68,51.45
1302,Michigan,Roscommon County,50.11,49.89,7.72,8.33,19.14,52.68
1303,Michigan,Saginaw County,48.59,51.41,13.08,12.6,22.98,33.73
1304,Michigan,St. Clair County,49.72,50.28,11.64,11.38,25.11,35.34
1305,Michigan,St. Joseph County,50.04,49.96,12.09,12.02,23.27,32.61
1306,Michigan,Sanilac County,49.9,50.1,11.37,10.29,22.92,38.06
1307,Michigan,Schoolcraft County,49.17,50.83,9.3,8.35,21.53,46.59
1308,Michigan,Shiawassee County,49.59,50.41,12.28,11.96,24.58,34.4
1309,Michigan,Tuscola County,50.31,49.69,11.25,11.33,24.08,37.07
1310,Michigan,Van Buren County,49.65,50.35,11.69,11.16,24.23,33.79
1311,Michigan,Washtenaw County,49.56,50.44,21.48,14.55,22.91,25.95
1312,Michigan,Wayne County,48.16,51.84,12.5,14.51,24.38,29.03
1313,Michigan,Wexford County,50.17,49.83,11.01,11.81,23.48,34.53
1314,Minnesota,Aitkin County,50.55,49.45,8.31,7.51,18.66,52.18
1315,Minnesota,Anoka County,50.03,49.97,11.89,13.25,26.72,28.58
1316,Minnesota,Becker County,49.87,50.13,11.44,10.38,22.13,36.05
1317,Minnesota,Beltrami County,49.93,50.07,16.81,12.54,20.66,28.7
1318,Minnesota,Benton County,49.98,50.02,11.98,14.52,25.79,26.32
1319,Minnesota,Big Stone County,49.97,50.03,10.02,9.54,18.91,43.64
1320,Minnesota,Blue Earth County,50.28,49.72,24.34,13.57,20.53,24.87
1321,Minnesota,Brown County,49.88,50.12,13.61,10.35,21.75,36.23
1322,Minnesota,Carlton County,52.24,47.76,11.5,12.06,26.09,32.12
1323,Minnesota,Carver County,49.67,50.33,12.87,10.58,28.77,26.22
1324,Minnesota,Cass County,51.12,48.88,9.43,9.2,20.6,43.51
1325,Minnesota,Chippewa County,50.14,49.86,10.93,11.44,21.68,35.46
1326,Minnesota,Chisago County,51.5,48.5,11.48,12.12,26.92,30.82
1327,Minnesota,Clay County,49.59,50.41,18.16,13.64,23.14,24.06
1328,Minnesota,Clearwater County,50.85,49.15,10.83,10.34,22.68,35.53
1329,Minnesota,Cook County,49.94,50.06,8.33,10.12,21.34,47.46
1330,Minnesota,Cottonwood County,50.12,49.88,11.42,9.96,21.28,36.82
1331,Minnesota,Crow Wing County,49.69,50.31,10.38,11.04,22.5,38.52
1332,Minnesota,Dakota County,49.36,50.64,11.93,13.06,26.56,28.35
1333,Minnesota,Dodge County,49.98,50.02,12.67,11.9,26.32,28.31
1334,Minnesota,Douglas County,50.0,50.0,10.38,11.28,22.23,38.24
1335,Minnesota,Faribault County,50.28,49.72,10.94,9.87,22.41,38.85
1336,Minnesota,Fillmore County,50.24,49.76,10.41,10.22,22.8,35.82
1337,Minnesota,Freeborn County,49.9,50.1,10.74,11.1,22.36,37.84
1338,Minnesota,Goodhue County,49.62,50.38,10.85,11.14,24.02,35.81
1339,Minnesota,Grant County,50.45,49.55,9.21,10.68,22.02,39.13
1340,Minnesota,Hennepin County,49.51,50.49,11.88,16.93,25.74,27.09
1341,Minnesota,Houston County,50.21,49.79,10.28,10.08,23.08,38.47
1342,Minnesota,Hubbard County,50.73,49.27,9.32,8.94,21.78,42.12
1343,Minnesota,Isanti County,50.46,49.54,11.29,12.89,25.09,31.28
1344,Minnesota,Itasca County,50.56,49.44,10.47,9.65,22.7,40.27
1345,Minnesota,Jackson County,51.35,48.65,10.8,10.15,22.83,38.7
1346,Minnesota,Kanabec County,50.31,49.69,11.09,10.08,23.82,37.55
1347,Minnesota,Kandiyohi County,50.39,49.61,11.92,12.34,22.03,33.21
1348,Minnesota,Kittson County,49.77,50.23,10.73,9.1,20.85,40.95
1349,Minnesota,Koochiching County,50.0,50.0,9.98,9.56,21.98,44.29
1350,Minnesota,Lac qui Parle County,50.26,49.74,10.01,8.35,20.37,44.41
1351,Minnesota,Lake County,51.33,48.67,9.06,9.42,21.61,44.13
1352,Minnesota,Lake of the Woods County,52.51,47.49,9.04,9.25,22.3,44.33
1353,Minnesota,Le Sueur County,50.53,49.47,11.87,11.02,25.34,32.3
1354,Minnesota,Lincoln County,50.45,49.55,9.93,10.13,21.12,39.32
1355,Minnesota,Lyon County,49.93,50.07,13.69,12.51,22.89,29.19
1356,Minnesota,McLeod County,49.99,50.01,11.84,11.88,24.58,33.23
1357,Minnesota,Mahnomen County,50.61,49.39,12.76,9.84,19.97,30.18
1358,Minnesota,Marshall County,50.3,49.7,10.75,10.71,22.2,37.24
1359,Minnesota,Martin County,49.53,50.47,10.56,10.23,21.43,39.6
1360,Minnesota,Meeker County,50.82,49.18,11.85,10.23,22.72,35.48
1361,Minnesota,Mille Lacs County,50.35,49.65,10.92,11.75,24.16,33.39
1362,Minnesota,Morrison County,50.36,49.64,10.87,10.85,23.67,35.26
1363,Minnesota,Mower County,50.27,49.73,12.17,12.26,23.35,31.45
1364,Minnesota,Murray County,50.09,49.91,10.52,9.32,21.15,41.27
1365,Minnesota,Nicollet County,50.39,49.61,16.33,12.48,23.83,29.1
1366,Minnesota,Nobles County,51.52,48.48,12.79,11.9,22.71,29.14
1367,Minnesota,Norman County,50.02,49.98,11.4,9.6,22.73,36.56
1368,Minnesota,Olmsted County,48.82,51.18,11.75,14.42,24.66,28.73
1369,Minnesota,Otter Tail County,50.32,49.68,10.28,9.79,21.11,40.62
1370,Minnesota,Pennington County,49.68,50.32,11.37,13.29,23.76,32.57
1371,Minnesota,Pine County,53.6,46.4,10.25,11.03,24.69,38.38
1372,Minnesota,Pipestone County,48.96,51.04,11.32,10.48,21.61,34.76
1373,Minnesota,Polk County,50.34,49.66,12.66,11.74,22.59,32.58
1374,Minnesota,Pope County,50.98,49.02,9.47,10.69,21.74,40.54
1375,Minnesota,Ramsey County,48.84,51.16,13.15,16.67,23.59,26.91
1376,Minnesota,Red Lake County,51.27,48.73,10.41,9.49,23.45,36.77
1377,Minnesota,Redwood County,49.92,50.08,11.52,10.55,21.85,35.58
1378,Minnesota,Renville County,51.0,49.0,11.2,10.32,22.14,36.9
1379,Minnesota,Rice County,51.12,48.88,18.34,11.58,23.53,28.64
1380,Minnesota,Rock County,49.49,50.51,11.99,10.4,22.86,34.37
1381,Minnesota,Roseau County,51.52,48.48,12.2,10.12,24.21,33.75
1382,Minnesota,St. Louis County,50.09,49.91,15.71,11.62,22.32,34.73
1383,Minnesota,Scott County,49.79,50.21,12.7,11.91,29.31,23.82
1384,Minnesota,Sherburne County,51.28,48.72,12.88,13.22,28.19,24.2
1385,Minnesota,Sibley County,50.53,49.47,11.6,11.01,24.1,34.52
1386,Minnesota,Stearns County,50.37,49.63,18.46,12.21,22.24,27.74
1387,Minnesota,Steele County,49.8,50.2,11.8,11.71,24.45,31.81
1388,Minnesota,Stevens County,49.96,50.04,22.87,11.24,19.68,28.11
1389,Minnesota,Swift County,50.29,49.71,10.55,10.7,22.46,37.05
1390,Minnesota,Todd County,51.72,48.28,10.93,9.82,21.42,37.69
1391,Minnesota,Traverse County,50.72,49.28,10.43,9.27,21.76,40.96
1392,Minnesota,Wabasha County,50.17,49.83,10.1,10.32,23.23,38.36
1393,Minnesota,Wadena County,49.59,50.41,11.08,10.58,21.77,35.08
1394,Minnesota,Waseca County,48.37,51.63,12.13,11.95,24.91,32.03
1395,Minnesota,Washington County,49.41,50.59,12.32,11.5,26.81,29.57
1396,Minnesota,Watonwan County,49.44,50.56,12.66,10.36,21.94,34.75
1397,Minnesota,Wilkin County,52.04,47.96,11.55,10.13,23.33,36.22
1398,Minnesota,Winona County,49.5,50.5,23.02,11.21,20.62,30.54
1399,Minnesota,Wright County,50.57,49.43,12.31,11.7,27.75,25.38
1400,Minnesota,Yellow Medicine County,50.39,49.61,11.52,10.97,22.05,36.32
1401,Mississippi,Adams County,51.95,48.05,10.66,13.25,24.74,34.79
1402,Mississippi,Alcorn County,48.72,51.28,11.89,12.53,25.0,32.09
1403,Mississippi,Amite County,48.26,51.74,10.21,10.38,21.51,41.14
1404,Mississippi,Attala County,47.27,52.73,12.23,11.51,22.95,32.51
1405,Mississippi,Benton County,49.39,50.61,11.54,11.99,24.97,33.99
1406,Mississippi,Bolivar County,46.56,53.44,13.71,13.7,22.97,28.89
1407,Mississippi,Calhoun County,48.06,51.94,12.03,11.22,24.8,33.19
1408,Mississippi,Carroll County,50.32,49.68,10.84,10.86,23.6,39.81
1409,Mississippi,Chickasaw County,49.38,50.62,13.04,12.71,23.2,30.38
1410,Mississippi,Choctaw County,48.83,51.17,11.07,11.51,22.96,36.67
1411,Mississippi,Claiborne County,47.3,52.7,24.72,10.73,18.81,28.1
1412,Mississippi,Clarke County,46.95,53.05,11.78,11.68,22.95,35.32
1413,Mississippi,Clay County,46.81,53.19,12.26,13.2,23.27,32.81
1414,Mississippi,Coahoma County,46.35,53.65,14.31,12.28,21.77,28.88
1415,Mississippi,Copiah County,47.98,52.02,13.82,11.96,22.86,32.63
1416,Mississippi,Covington County,48.8,51.2,12.08,12.9,24.1,30.45
1417,Mississippi,DeSoto County,48.07,51.93,13.53,13.0,27.76,25.06
1418,Mississippi,Forrest County,47.16,52.84,17.69,15.0,22.49,25.13
1419,Mississippi,Franklin County,49.09,50.91,11.84,10.42,23.3,35.91
1420,Mississippi,George County,50.54,49.46,12.16,14.03,24.33,26.97
1421,Mississippi,Greene County,57.82,42.18,12.41,16.69,28.21,26.9
1422,Mississippi,Grenada County,47.51,52.49,12.02,12.84,24.06,31.33
1423,Mississippi,Hancock County,48.79,51.21,11.09,11.84,24.38,36.63
1424,Mississippi,Harrison County,48.87,51.13,13.25,14.15,24.22,28.47
1425,Mississippi,Hinds County,46.7,53.3,14.71,14.44,23.53,27.54
1426,Mississippi,Holmes County,47.56,52.44,15.37,13.12,21.72,28.85
1427,Mississippi,Humphreys County,47.16,52.84,12.52,11.71,22.36,31.86
1428,Mississippi,Issaquena County,59.83,40.17,16.8,17.48,25.17,32.93
1429,Mississippi,Itawamba County,49.48,50.52,14.19,12.71,24.55,30.65
1430,Mississippi,Jackson County,49.07,50.93,12.07,13.23,25.67,30.11
1431,Mississippi,Jasper County,48.37,51.63,11.5,11.73,23.05,34.97
1432,Mississippi,Jefferson County,49.16,50.84,12.27,13.13,23.58,32.39
1433,Mississippi,Jefferson Davis County,47.25,52.75,11.1,11.57,23.09,37.48
1434,Mississippi,Jones County,48.55,51.45,12.93,12.17,23.51,30.41
1435,Mississippi,Kemper County,50.18,49.82,16.27,12.23,22.63,33.9
1436,Mississippi,Lafayette County,48.54,51.46,24.24,14.18,22.35,23.78
1437,Mississippi,Lamar County,47.97,52.03,12.41,14.44,26.45,26.28
1438,Mississippi,Lauderdale County,48.44,51.56,12.64,13.2,24.02,30.76
1439,Mississippi,Lawrence County,48.47,51.53,11.39,11.72,23.87,32.42
1440,Mississippi,Leake County,51.59,48.41,13.67,12.64,24.6,29.2
1441,Mississippi,Lee County,47.75,52.25,12.32,13.48,25.55,27.9
1442,Mississippi,Leflore County,46.54,53.46,15.08,12.7,22.02,26.92
1443,Mississippi,Lincoln County,47.76,52.24,11.97,12.04,25.63,31.03
1444,Mississippi,Lowndes County,47.63,52.37,13.34,14.04,23.29,29.52
1445,Mississippi,Madison County,47.77,52.23,13.06,12.79,26.7,27.1
1446,Mississippi,Marion County,48.58,51.42,11.74,12.28,24.29,32.83
1447,Mississippi,Marshall County,49.49,50.51,12.84,12.54,24.22,33.16
1448,Mississippi,Monroe County,47.6,52.4,11.34,12.39,24.28,33.4
1449,Mississippi,Montgomery County,48.07,51.93,10.71,11.56,22.1,36.84
1450,Mississippi,Neshoba County,47.72,52.28,13.53,12.21,23.15,28.23
